Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2018-03-14,10:00:00 PM,Wednesday,YU/DB/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2018-03-14,10:08:00 PM,Wednesday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2018-03-14,10:20:00 PM,Wednesday,WILSON STATION,MUIS,0,0,,YU,0
2018-03-14,10:26:00 PM,Wednesday,ELLESMERE STATION,SRCOL,0,0,N,SRT,3021
2018-03-14,10:27:00 PM,Wednesday,EGLINTON STATION,EUDO,15,20,N,YU,5506
2018-03-14,11:00:00 PM,Wednesday,EGLINTON WEST STATION,TUO,14,19,S,YU,5916
2018-03-14,11:07:00 PM,Wednesday,MAIN STREET STATION,MUSC,0,0,W,BD,5339
2018-03-14,11:20:00 PM,Wednesday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2018-03-14,11:29:00 PM,Wednesday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2018-03-14,11:34:00 PM,Wednesday,FINCH STATION,MUIS,0,0,,YU,5831
2018-03-14,11:35:00 PM,Wednesday,VAUGHAN MC STATION,EUO,5,10,N,YU,5586
2018-03-15,1:07:00 AM,Thursday,OSSINGTON STATION,SUDP,4,9,W,BD,5160
2018-03-15,1:22:00 AM,Thursday,MUSEUM STATION,MUPAA,4,9,N,YU,6051
2018-03-15,1:27:00 AM,Thursday,PAPE STATION,SUO,3,8,W,BD,5097
2018-03-15,1:40:00 AM,Thursday,GLENCAIRN STATION,MUPAA,3,8,N,YU,6051
2018-03-15,2:06:00 AM,Thursday,PAPE STATION,TUSC,0,0,E,BD,5286
2018-03-15,3:15:00 AM,Thursday,UNION STATION,MUIS,0,0,,YU,0
2018-03-15,5:40:00 AM,Thursday,WARDEN STATION,PUTWZ,10,13,E,BD,5302
2018-03-15,5:42:00 AM,Thursday,KIPLING STATION,EUSC,0,0,E,BD,5022
2018-03-15,6:29:00 AM,Thursday,COXWELL STATION,MUSC,0,0,E,BD,5223
2018-03-15,7:06:00 AM,Thursday,KIPLING STATION,MUSC,0,0,E,BD,5322
2018-03-15,7:18:00 AM,Thursday,COXWELL STATION,MUSC,0,0,E,BD,5299
2018-03-15,7:19:00 AM,Thursday,KIPLING STATION,MUSC,0,0,E,BD,5249
2018-03-15,7:35:00 AM,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5026
2018-03-15,8:38:00 AM,Thursday,MUSEUM STATION,EUTRD,3,5,S,YU,6116
2018-03-15,8:43:00 AM,Thursday,GREENWOOD STATION,MUIS,0,0,W,BD,0
2018-03-15,8:46:00 AM,Thursday,DUFFERIN STATION,TUS,5,7,W,BD,5137
2018-03-15,9:33:00 AM,Thursday,ISLINGTON STATION,TUMVS,3,5,W,BD,5155
2018-03-15,9:56:00 AM,Thursday,KIPLING STATION,TUSC,0,0,W,BD,5329
2018-03-15,10:45:00 AM,Thursday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2018-03-15,10:54:00 AM,Thursday,HARVEY SHOP,MUIE,0,0,,,0
2018-03-15,11:08:00 AM,Thursday,HIGH PARK STATION,PUMEL,0,0,,BD,0
2018-03-15,11:11:00 AM,Thursday,DON MILLS STATION,MUDD,5,11,W,SHP,6141
2018-03-15,11:28:00 AM,Thursday,OSGOODE STATION,MUPLB,32,36,N,YU,5586
2018-03-15,1:05:00 PM,Thursday,LAWRENCE WEST STATION,MUSC,0,0,N,YU,5801
2018-03-15,1:13:00 PM,Thursday,PAPE STATION,SUDP,5,8,E,BD,5277
2018-03-15,1:17:00 PM,Thursday,EGLINTON STATION,MUIS,0,0,,YU,0
2018-03-15,1:48:00 PM,Thursday,WILSON STATION,MUSC,0,0,S,YU,5976
2018-03-15,2:17:00 PM,Thursday,OSGOODE STATION,PUTD,0,0,N,YU,5696
2018-03-15,2:22:00 PM,Thursday,COXWELL STATION,SUDP,27,29,W,BD,5067
2018-03-15,2:30:00 PM,Thursday,VICTORIA PARK STATION,TUMVS,0,0,W,BD,5319
2018-03-15,2:30:00 PM,Thursday,YONGE BD STATION,MUPAA,0,0,W,BD,5335
2018-03-15,2:52:00 PM,Thursday,CHRISTIE STATION,MUO,0,0,E,BD,5093
2018-03-15,3:23:00 PM,Thursday,BLOOR STATION,MUSC,0,0,N,YU,5516
2018-03-15,3:23:00 PM,Thursday,WILSON STATION,MUPAA,0,0,S,YU,6071
2018-03-15,3:35:00 PM,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5091
2018-03-15,3:55:00 PM,Thursday,OSGOODE STATION,SUDP,12,14,S,YU,5581
2018-03-15,4:07:00 PM,Thursday,KIPLING STATION,MUSC,0,0,E,BD,5169
2018-03-15,4:14:00 PM,Thursday,KIPLING STATION,MUSC,0,0,E,BD,5101
2018-03-15,4:22:00 PM,Thursday,COXWELL STATION,MUSC,4,6,E,BD,5038
2018-03-15,4:41:00 PM,Thursday,ISLINGTON STATION,EUSC,0,0,E,BD,5332
2018-03-15,4:47:00 PM,Thursday,SPADINA YUS STATION,EUDO,5,7,N,YU,5851
2018-03-15,4:51:00 PM,Thursday,DUPONT STATION,TUMVS,3,5,S,YU,5501
2018-03-15,5:02:00 PM,Thursday,ISLINGTON STATION,MUSC,0,0,E,BD,5286
2018-03-15,5:04:00 PM,Thursday,BLOOR STATION,MUIS,0,0,S,YU,0
2018-03-15,5:10:00 PM,Thursday,MUSEUM STATION,MUIS,0,0,,YU,0
2018-03-15,5:11:00 PM,Thursday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5360
2018-03-15,5:17:00 PM,Thursday,KIPLING STATION,MUSC,0,0,W,BD,5083
2018-03-15,5:20:00 PM,Thursday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2018-03-15,5:33:00 PM,Thursday,FINCH STATION,MUNCA,0,0,,YU,0
2018-03-15,6:15:00 PM,Thursday,DUNDAS WEST STATION,MUPAA,0,0,W,BD,5119
2018-03-15,6:20:00 PM,Thursday,COLLEGE STATION,MUIS,0,0,,YU,0
2018-03-15,6:29:00 PM,Thursday,ROYAL YORK STATION,EUSC,0,0,E,BD,5332
2018-03-15,6:31:00 PM,Thursday,ROYAL YORK STATION,EUSC,0,0,E,BD,5332
2018-03-15,6:53:00 PM,Thursday,MAIN STREET STATION,PUMEL,0,0,,BD,0
2018-03-15,7:09:00 PM,Thursday,GLENCAIRN STATION,TUDOE,23,25,N,YU,5456
2018-03-15,7:23:00 PM,Thursday,FINCH STATION,TUMVS,0,0,S,YU,6071
2018-03-15,7:23:00 PM,Thursday,GREENWOOD STATION,MUSC,0,0,E,BD,5349
2018-03-15,7:31:00 PM,Thursday,FINCH STATION,SUAE,3,6,S,YU,5691
2018-03-15,7:36:00 PM,Thursday,MUSEUM STATION,MUIR,0,0,N,YU,5511
2018-03-15,7:40:00 PM,Thursday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2018-03-15,7:44:00 PM,Thursday,SPADINA YUS STATION,SUDP,4,7,N,YU,5511
2018-03-15,7:56:00 PM,Thursday,VICTORIA PARK STATION,EUSC,0,0,W,BD,5097
2018-03-15,8:04:00 PM,Thursday,OSGOODE STATION,TUMVS,0,0,S,YU,5626
2018-03-15,8:12:00 PM,Thursday,PAPE STATION,MUIS,0,0,,BD,0
2018-03-15,8:16:00 PM,Thursday,ST GEORGE BD STATION,EUSC,0,0,W,BD,5097
2018-03-15,8:35:00 PM,Thursday,FINCH STATION,EUNT,0,0,S,YU,6106
2018-03-15,8:38:00 PM,Thursday,EGLINTON STATION,SUDP,0,0,S,YU,5601
2018-03-15,8:45:00 PM,Thursday,ISLINGTON STATION,EUSC,0,0,W,BD,5097
2018-03-15,9:12:00 PM,Thursday,SCARB CTR STATION,ERDO,14,20,S,SRT,3002
2018-03-15,9:49:00 PM,Thursday,KENNEDY BD STATION,EUSC,0,0,W,BD,5097
2018-03-15,9:57:00 PM,Thursday,WELLESLEY STATION,MUIS,0,0,,YU,0
2018-03-15,10:00:00 PM,Thursday,YU/DB/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2018-03-15,11:06:00 PM,Thursday,DUNDAS STATION,MUD,7,10,S,YU,6136
2018-03-15,11:11:00 PM,Thursday,EGLINTON STATION,SUDP,3,8,N,YU,5986
2018-03-15,11:44:00 PM,Thursday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2018-03-15,11:48:00 PM,Thursday,ST CLAIR STATION,MUSC,0,0,S,YU,5981
2018-03-16,12:19:00 AM,Friday,ST GEORGE YUS STATION,TUMVS,6,11,N,YU,5656
2018-03-16,1:28:00 AM,Friday,YORK MILLS STATION,MUIS,0,0,,YU,0
2018-03-16,2:20:00 AM,Friday,KIPLING STATION,TUMVS,0,0,W,BD,5089
2018-03-16,5:43:00 AM,Friday,GREENWOOD STATION,MUSC,3,7,E,BD,5236
2018-03-16,6:40:00 AM,Friday,ROYAL YORK STATION,MUSC,0,0,E,BD,5332
2018-03-16,7:03:00 AM,Friday,SHEPPARD STATION,TUO,3,5,S,YU,5641
2018-03-16,7:10:00 AM,Friday,BESSARION STATION,PUCSC,0,0,W,SHP,6166
2018-03-16,7:11:00 AM,Friday,BESSARION STATION,PUCSC,0,0,W,SHP,6166
2018-03-16,7:21:00 AM,Friday,WILSON STATION,SUUT,9,11,N,YU,5576
2018-03-16,7:42:00 AM,Friday,KENNEDY BD STATION,TUNIP,3,5,W,BD,5349
2018-03-16,8:03:00 AM,Friday,MIDLAND STATION,MRTO,0,0,N,SRT,3023
2018-03-16,8:20:00 AM,Friday,COLLEGE STATION,EUBK,9,12,S,YU,5991
2018-03-16,8:38:00 AM,Friday,ST CLAIR STATION,SUDP,3,5,S,YU,5501
2018-03-16,8:53:00 AM,Friday,UNION STATION,MUIS,0,0,,YU,0
2018-03-16,10:40:00 AM,Friday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2018-03-16,11:38:00 AM,Friday,LAWRENCE WEST STATION,TUSC,0,0,N,YU,5611
2018-03-16,12:40:00 PM,Friday,LESLIE STATION,TUSC,0,0,W,SHP,6166
2018-03-16,1:01:00 PM,Friday,KIPLING STATION,MUSC,0,0,E,BD,5283
2018-03-16,1:25:00 PM,Friday,KEELE STATION,MUSC,0,0,W,BD,5171
2018-03-16,1:34:00 PM,Friday,COXWELL STATION,TUSC,0,0,W,BD,5149
2018-03-16,1:37:00 PM,Friday,LAWRENCE STATION,MUIS,0,0,S,YU,0
2018-03-16,1:39:00 PM,Friday,COLLEGE STATION,MUNCA,0,0,,YU,0
2018-03-16,1:53:00 PM,Friday,ISLINGTON STATION,MUPAA,0,0,E,BD,5332
2018-03-16,1:54:00 PM,Friday,YORK MILLS STATION,MUPAA,0,0,S,YU,5561
2018-03-16,2:57:00 PM,Friday,WARDEN STATION,PUSTS,4,7,E,BD,5101
2018-03-16,3:00:00 PM,Friday,YONGE SHP STATION,TUSC,0,0,E,SHP,6171
2018-03-16,3:39:00 PM,Friday,KIPLING STATION,MUPAA,3,5,W,BD,5018
2018-03-16,3:55:00 PM,Friday,LESLIE STATION,TUSC,0,0,W,SHP,6166
2018-03-16,3:57:00 PM,Friday,SPADINA BD STATION,SUAP,4,6,W,BD,5285
2018-03-16,4:04:00 PM,Friday,KIPLING STATION,MUSC,0,0,,BD,5370
2018-03-16,4:05:00 PM,Friday,BATHURST STATION,MUIS,0,0,,BD,0
2018-03-16,4:14:00 PM,Friday,DUNDAS WEST STATION,MUDD,5,7,W,BD,5077
2018-03-16,4:17:00 PM,Friday,DUNDAS WEST STATION,MUIR,0,0,W,BD,5082
2018-03-16,4:46:00 PM,Friday,KIPLING STATION,SUCOL,3,5,W,BD,5336
2018-03-16,4:51:00 PM,Friday,ISLINGTON STATION,TUO,0,0,W,BD,5078
2018-03-16,5:11:00 PM,Friday,WILSON STATION,SUDP,4,6,N,YU,5661
2018-03-16,5:13:00 PM,Friday,SHEPPARD STATION,MUPAA,0,0,N,YU,5486
2018-03-16,5:45:00 PM,Friday,SHEPPARD WEST STATION,EUBK,4,6,N,YU,5991
2018-03-16,6:27:00 PM,Friday,PAPE STATION,SUDP,0,0,W,BD,5214
2018-03-16,6:33:00 PM,Friday,WILSON STATION,TUMVS,0,0,N,YU,5516
2018-03-16,6:41:00 PM,Friday,COXWELL STATION,TUSC,0,0,W,BD,5160
2018-03-16,6:51:00 PM,Friday,LAWRENCE WEST STATION,PUMEL,0,0,,YU,0
2018-03-16,6:51:00 PM,Friday,LESLIE STATION,TUSC,0,0,W,SHP,6166
2018-03-16,7:28:00 PM,Friday,WILSON STATION,TUSC,0,0,N,YU,5536
2018-03-16,7:32:00 PM,Friday,DUNDAS WEST STATION,EUNT,4,7,E,BD,5189
2018-03-16,7:37:00 PM,Friday,KEELE STATION,EUBK,0,0,W,BD,5345
2018-03-16,9:54:00 PM,Friday,WOODBINE STATION,SUROB,0,0,W,BD,5214
2018-03-16,10:00:00 PM,Friday,YU/DB/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2018-03-16,10:22:00 PM,Friday,ST GEORGE YUS STATION,MUSC,0,0,S,YU,5511
2018-03-16,10:32:00 PM,Friday,YONGE SHP STATION,PUSSW,5,10,W,SHP,6146
2018-03-16,10:41:00 PM,Friday,ST ANDREW STATION,PUMST,0,0,,YU,0
2018-03-16,10:52:00 PM,Friday,SHEPPARD WEST STATION,MUATC,10,15,N,YU,5741
2018-03-16,11:15:00 PM,Friday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2018-03-16,11:15:00 PM,Friday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2018-03-16,11:43:00 PM,Friday,OSSINGTON STATION,MUDD,4,8,E,BD,5061
2018-03-17,12:14:00 AM,Saturday,FINCH STATION,MUSC,0,0,S,YU,5601
2018-03-17,12:45:00 AM,Saturday,DAVISVILLE STATION,SUDP,7,12,N,YU,6051
2018-03-17,12:59:00 AM,Saturday,FINCH STATION,MUPAA,0,0,S,YU,6071
2018-03-17,1:17:00 AM,Saturday,FINCH STATION,MUI,0,0,S,YU,5461
2018-03-17,5:25:00 AM,Saturday,JANE STATION,TUNCA,0,0,,BD,0
2018-03-17,6:00:00 AM,Saturday,SCARBOROUGH RAPID TRAN,MRSTM,0,0,,SRT,0
2018-03-17,6:41:00 AM,Saturday,JANE STATION,EUCO,4,7,E,BD,5281
2018-03-17,6:46:00 AM,Saturday,RUNNYMEDE STATION,EUCD,3,7,E,BD,5281
2018-03-17,8:54:00 AM,Saturday,QUEEN STATION,MUIRS,0,0,,YU,0
2018-03-17,9:00:00 AM,Saturday,UNION STATION,MUNCA,0,0,,YU,0
2018-03-17,9:39:00 AM,Saturday,VAUGHAN MC STATION,EUDO,5,10,S,YU,5511
2018-03-17,10:09:00 AM,Saturday,EGLINTON WEST STATION,SUO,0,0,N,YU,7076
2018-03-17,10:29:00 AM,Saturday,JANE STATION,SUDP,5,9,W,BD,5249
2018-03-17,10:48:00 AM,Saturday,JANE STATION,TUSC,0,0,W,BD,5119
2018-03-17,11:12:00 AM,Saturday,ST ANDREW STATION,SUO,4,9,N,YU,5411
2018-03-17,11:37:00 AM,Saturday,LESLIE STATION,TUSC,0,0,W,SHP,6166
2018-03-17,11:40:00 AM,Saturday,VAUGHAN MC STATION,MUSAN,5,10,S,YU,6136
2018-03-17,11:44:00 AM,Saturday,YORK MILLS STATION,MUPAA,4,9,S,YU,5771
2018-03-17,11:57:00 AM,Saturday,BAY STATION,SUDP,7,11,E,BD,5297
2018-03-17,12:55:00 PM,Saturday,GLENCAIRN STATION,SUAE,0,0,,YU,0
2018-03-17,1:02:00 PM,Saturday,ISLINGTON STATION,SUO,9,13,E,BD,5157
2018-03-17,2:20:00 PM,Saturday,FINCH STATION,TUSC,0,0,N,YU,5736
2018-03-17,2:29:00 PM,Saturday,ST CLAIR WEST STATION,TUSC,0,0,S,,5961
2018-03-17,2:30:00 PM,Saturday,DUNDAS STATION,SUDP,5,8,N,YU,5806
2018-03-17,3:34:00 PM,Saturday,ISLINGTON STATION,MUIS,0,0,,BD,0
2018-03-17,3:55:00 PM,Saturday,UNION STATION,SUDP,5,8,S,YU,6101
2018-03-17,4:24:00 PM,Saturday,DUPONT STATION,SUDP,4,7,N,YU,5576
2018-03-17,4:40:00 PM,Saturday,FINCH STATION,MUSC,0,0,N,YU,5851
2018-03-17,4:43:00 PM,Saturday,ISLINGTON STATION,TUMVS,3,7,E,BD,5256
2018-03-17,5:14:00 PM,Saturday,ST PATRICK STATION,MUIR,3,6,N,YU,5456
2018-03-17,5:30:00 PM,Saturday,KEELE STATION,MUPAA,0,0,E,BD,5283
2018-03-17,6:49:00 PM,Saturday,GLENCAIRN STATION,SUDP,0,0,,YU,0
2018-03-17,7:31:00 PM,Saturday,BLOOR STATION,SUDP,3,8,S,YU,5706
2018-03-17,7:54:00 PM,Saturday,WILSON STATION,MUPAA,0,0,N,YU,5656
2018-03-17,8:14:00 PM,Saturday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2018-03-17,8:35:00 PM,Saturday,DON MILLS STATION,PUSTS,0,0,E,SHP,6146
2018-03-17,10:00:00 PM,Saturday,YU/DB/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2018-03-17,10:25:00 PM,Saturday,BLOOR STATION,MUIS,0,0,,YU,0
2018-03-17,10:47:00 PM,Saturday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2018-03-17,11:01:00 PM,Saturday,SHEPPARD STATION,SUDP,4,9,N,YU,5716
2018-03-17,11:12:00 PM,Saturday,SHEPPARD STATION,MUSC,0,0,N,YU,5561
2018-03-17,11:16:00 PM,Saturday,VAUGHAN MC STATION,MUATC,5,10,S,YU,5671
2018-03-17,11:40:00 PM,Saturday,ST PATRICK STATION,EUNT,13,18,N,YU,5556
2018-03-18,1:04:00 AM,Sunday,QUEEN STATION,SUDP,3,8,S,YU,5636
2018-03-18,2:03:00 AM,Sunday,DON MILLS STATION,PUSTS,0,0,E,SHP,6196
2018-03-18,3:07:00 AM,Sunday,KING STATION TO UNION,PUTWZ,0,0,S,YU,0
2018-03-18,7:30:00 AM,Sunday,OSSINGTON STATION,MUNCA,0,0,,BD,0
2018-03-18,8:00:00 AM,Sunday,SCARBOROUGH RAPID TRAN,MRSTM,0,0,,SRT,0
2018-03-18,8:18:00 AM,Sunday,EGLINTON STATION,TUCC,3,6,N,YU,5401
2018-03-18,9:14:00 AM,Sunday,KIPLING STATION,MUSC,0,0,E,BD,5347
2018-03-18,9:29:00 AM,Sunday,CHESTER STATION,TUSC,0,0,E,BD,5030
2018-03-18,9:41:00 AM,Sunday,KIPLING STATION,TUSC,0,0,W,BD,5089
2018-03-18,10:11:00 AM,Sunday,LAWRENCE WEST STATION,MUDD,5,10,N,YU,5771
2018-03-18,10:18:00 AM,Sunday,MAIN STREET STATION,EUPI,4,9,E,BD,5011
2018-03-18,10:30:00 AM,Sunday,KENNEDY BD STATION,EUCD,6,10,W,BD,5240
2018-03-18,10:39:00 AM,Sunday,BROADVIEW STATION,SUDP,6,10,W,BD,5186
2018-03-18,11:08:00 AM,Sunday,DUNDAS STATION,SUAE,0,0,,YU,0
2018-03-18,11:14:00 AM,Sunday,EGLINTON WEST STATION,MUNCA,0,0,,YU,0
2018-03-18,11:43:00 AM,Sunday,BAY STATION,MUD,0,0,E,BD,5189
2018-03-18,12:07:00 PM,Sunday,ISLINGTON STATION,MUPAA,0,0,E,BD,5297
2018-03-18,12:22:00 PM,Sunday,BLOOR STATION,SUDP,7,11,S,YU,5601
2018-03-18,12:29:00 PM,Sunday,LANSDOWNE STATION,EUNT,4,8,E,BD,5038
2018-03-18,1:03:00 PM,Sunday,JANE STATION,TUSC,0,0,W,BD,5328
2018-03-18,1:56:00 PM,Sunday,COLLEGE STATION,SUDP,0,0,S,YU,5566
2018-03-18,2:20:00 PM,Sunday,DUPONT STATION,TUSC,0,0,S,YU,5596
2018-03-18,2:53:00 PM,Sunday,JANE STATION,TUSC,0,0,W,BD,5328
2018-03-18,5:48:00 PM,Sunday,YORK MILLS STATION,MUSC,0,0,S,YU,5696
2018-03-18,5:51:00 PM,Sunday,WILSON STATION,TUSC,0,0,N,YU,5636
2018-03-18,6:30:00 PM,Sunday,BAY STATION,SUDP,4,8,E,BD,5347
2018-03-18,10:00:00 PM,Sunday,YU/DB/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2018-03-18,10:03:00 PM,Sunday,WILSON STATION,MUIRS,0,0,,YU,0
2018-03-18,10:37:00 PM,Sunday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2018-03-18,10:37:00 PM,Sunday,ISLINGTON STATION,MUIS,0,0,,BD,0
2018-03-18,11:31:00 PM,Sunday,WELLESLEY STATION,SUDP,0,0,N,YU,5416
2018-03-18,11:45:00 PM,Sunday,COLLEGE STATION,MUIS,0,0,,YU,0
2018-03-19,12:19:00 AM,Monday,PIONEER VILLAGE STATIO,PUMEL,0,0,,YU,0
2018-03-19,12:21:00 AM,Monday,DUFFERIN STATION,SUO,5,10,E,BD,5036
2018-03-19,12:52:00 AM,Monday,ST ANDREW STATION,EUBO,5,10,S,YU,5856
2018-03-19,2:22:00 AM,Monday,KIPLING STATION,MUIS,0,0,,BD,0
2018-03-19,4:43:00 AM,Monday,KENNEDY SRT STATION,PRSL,70,0,S,SRT,3002
2018-03-19,5:49:00 AM,Monday,ROYAL YORK STATION,MUIS,0,0,,BD,0
2018-03-19,6:26:00 AM,Monday,SHEPPARD STATION,MUPAA,3,6,N,YU,5876
2018-03-19,6:33:00 AM,Monday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5054
2018-03-19,6:52:00 AM,Monday,GREENWOOD YARD,EUSC,3,5,E,BD,5004
2018-03-19,7:13:00 AM,Monday,COXWELL STATION,MUSC,3,5,E,BD,5171
2018-03-19,7:34:00 AM,Monday,UNION STATION,MUSC,0,0,S,YU,5811
2018-03-19,7:43:00 AM,Monday,BLOOR STATION,MUIS,0,0,S,YU,0
2018-03-19,8:11:00 AM,Monday,JANE STATION,TUSC,0,0,W,BD,5343
2018-03-19,8:24:00 AM,Monday,OSSINGTON STATION,MUIR,3,5,E,BD,5256
2018-03-19,8:31:00 AM,Monday,KENNEDY BD STATION,SUUT,26,28,E,BD,5030
2018-03-19,8:35:00 AM,Monday,KEELE STATION,MUSC,0,0,W,BD,5080
2018-03-19,8:35:00 AM,Monday,RUNNYMEDE STATION,EUDO,4,6,W,BD,5164
2018-03-19,9:17:00 AM,Monday,PAPE STATION,MUPR1,17,19,W,BD,5214
2018-03-19,9:20:00 AM,Monday,OLD MILL STATION,MUSC,0,0,E,BD,5013
2018-03-19,9:21:00 AM,Monday,BAY STATION,MUIR,0,0,E,BD,5026
2018-03-19,9:27:00 AM,Monday,OLD MILL STATION,TUMVS,0,0,E,BD,5115
2018-03-19,9:47:00 AM,Monday,ST CLAIR WEST STATION,TUMVS,5,7,N,YU,5661
2018-03-19,10:47:00 AM,Monday,LESLIE STATION,MUSC,0,0,W,SHP,6166
2018-03-19,10:54:00 AM,Monday,SHERBOURNE STATION,MUIS,0,0,W,BD,0
2018-03-19,11:30:00 AM,Monday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2018-03-19,11:33:00 AM,Monday,SHEPPARD WEST STATION,TUATC,5,8,N,YU,5671
2018-03-19,11:53:00 AM,Monday,WILSON STATION,PUSTS,0,0,N,YU,0
2018-03-19,12:03:00 PM,Monday,SHERBOURNE STATION,MUNCA,0,0,,BD,0
2018-03-19,1:17:00 PM,Monday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2018-03-19,1:39:00 PM,Monday,KIPLING STATION,PUMO,0,0,,BD,0
2018-03-19,1:50:00 PM,Monday,WOODBINE STATION,MUNCA,0,0,,BD,0
2018-03-19,1:54:00 PM,Monday,KENNEDY SRT STATION,ERDO,5,10,N,SRT,3011
2018-03-19,2:23:00 PM,Monday,BLOOR STATION,SUDP,4,8,S,YU,5851
2018-03-19,2:42:00 PM,Monday,ISLINGTON STATION,TUSC,0,0,E,BD,5036
2018-03-19,2:54:00 PM,Monday,KENNEDY BD STATION,MUSC,0,0,W,BD,5091
2018-03-19,3:18:00 PM,Monday,OLD MILL STATION,MUSC,0,0,E,BD,5013
2018-03-19,3:19:00 PM,Monday,ST ANDREW STATION,MUIRS,0,0,S,YU,5676
2018-03-19,3:21:00 PM,Monday,SHEPPARD STATION,SUO,3,5,N,YU,5681
2018-03-19,3:39:00 PM,Monday,NORTH YORK CTR STATION,SUAP,0,0,N,YU,6021
2018-03-19,3:52:00 PM,Monday,KENNEDY SRT STATION,ERCO,17,23,N,SRT,3024
2018-03-19,3:55:00 PM,Monday,YONGE BD STATION,MUIS,0,0,W,BD,0
2018-03-19,4:21:00 PM,Monday,DUNDAS STATION,PUMEL,0,0,,YU,0
2018-03-19,4:52:00 PM,Monday,KENNEDY SRT STATION,ERDO,8,13,S,SRT,3025
2018-03-19,5:06:00 PM,Monday,SPADINA BD STATION,MUPAA,3,5,W,BD,5061
2018-03-19,5:33:00 PM,Monday,SHEPPARD STATION,MUPAA,0,0,N,YU,5831
2018-03-19,5:38:00 PM,Monday,SHEPPARD WEST STATION,TUATC,10,12,S,YU,5841
2018-03-19,6:25:00 PM,Monday,ISLINGTON STATION,SUDP,3,5,W,BD,5363
2018-03-19,6:41:00 PM,Monday,WILSON STATION,TUNIP,5,7,N,YU,5756
2018-03-19,6:48:00 PM,Monday,OLD MILL STATION,TUSC,0,0,E,BD,5013
2018-03-19,6:56:00 PM,Monday,BLOOR STATION,SUDP,3,5,N,YU,5381
2018-03-19,6:57:00 PM,Monday,YONGE BD STATION,SUAP,5,7,W,BD,5305
2018-03-19,9:02:00 PM,Monday,YONGE BD STATION,SUAP,13,17,E,BD,5307
2018-03-19,9:37:00 PM,Monday,YORKDALE STATION,MUSC,0,0,N,YU,5711
2018-03-19,9:53:00 PM,Monday,OSGOODE STATION,SUDP,4,7,N,YU,5616
2018-03-19,10:00:00 PM,Monday,YU/DB/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2018-03-19,10:10:00 PM,Monday,DUPONT STATION,SUDP,3,6,N,YU,5616
2018-03-19,10:20:00 PM,Monday,SHERBOURNE STATION,SUDP,4,7,E,BD,5152
2018-03-19,10:34:00 PM,Monday,WOODBINE STATION,SUDP,0,0,E,BD,5152
2018-03-19,10:57:00 PM,Monday,SHEPPARD WEST STATION,TUATC,5,10,N,YU,5671
2018-03-19,11:08:00 PM,Monday,YORK MILLS STATION,PUMEL,0,0,,YU,0
2018-03-19,11:18:00 PM,Monday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2018-03-20,12:39:00 AM,Tuesday,YORK MILLS STATION,MUSC,0,0,S,YU,5391
2018-03-20,12:48:00 AM,Tuesday,BLOOR STATION,MUIS,0,0,S,YU,5921
2018-03-20,6:13:00 AM,Tuesday,COXWELL STATION,MUSC,0,0,E,BD,5152
2018-03-20,6:31:00 AM,Tuesday,BAY STATION,MUPR1,90,92,W,BD,5227
2018-03-20,6:38:00 AM,Tuesday,RUNNYMEDE STATION,TUSC,0,0,E,BD,5354
2018-03-20,7:17:00 AM,Tuesday,SHEPPARD WEST STATION,MUATC,11,13,N,YU,5531
2018-03-20,7:27:00 AM,Tuesday,WILSON STATION,MUIRS,0,0,,YU,0
2018-03-20,7:54:00 AM,Tuesday,ST GEORGE BD STATION,MUDD,8,10,W,BD,5341
2018-03-20,8:02:00 AM,Tuesday,KENNEDY BD STATION,EUPI,4,6,W,BD,5283
2018-03-20,8:06:00 AM,Tuesday,OSSINGTON STATION,SUDP,15,18,W,BD,5130
